signal_id,symbol,timeframe,magic,signal_time,signal_bar_time,side,horizon_hours,target_time,observed_time,delay_seconds,status,entry_bid,entry_ask,entry_mid,entry_spread_points,future_bid,future_ask,future_mid,future_spread_points,mid_return_points,executable_return_points,mid_return_bps,executable_return_bps,fast_ema_bar2,slow_ema_bar2,fast_ema_bar1,slow_ema_bar1
39,XAUUSD,PERIOD_H1,26090401,2025.06.06 14:00:00,2025.06.06 14:00:00,SELL,4,2025.06.06 18:00:00,2025.06.06 18:00:00,0,OK,3360.70,3360.88,3360.79,18.0,3325.88,3326.05,3325.97,17.0,3482.5,3465.0,103.6215,103.1035,3363.87053084,3363.84217923,3363.55714695,3363.71425063
39,XAUUSD,PERIOD_H1,26090401,2025.06.06 14:00:00,2025.06.06 14:00:00,SELL,8,2025.06.06 22:00:00,2025.06.06 22:00:00,0,OK,3360.70,3360.88,3360.79,18.0,3317.48,3317.66,3317.57,18.0,4322.0,4304.0,128.6007,128.0686,3363.87053084,3363.84217923,3363.55714695,3363.71425063
39,XAUUSD,PERIOD_H1,26090401,2025.06.06 14:00:00,2025.06.06 14:00:00,SELL,12,2025.06.07 02:00:00,,,NO_TICK_NEAR_TARGET,3360.70,3360.88,3360.79,18.0,,,,,,,,,3363.87053084,3363.84217923,3363.55714695,3363.71425063
39,XAUUSD,PERIOD_H1,26090401,2025.06.06 14:00:00,2025.06.06 14:00:00,SELL,24,2025.06.07 14:00:00,,,NO_TICK_NEAR_TARGET,3360.70,3360.88,3360.79,18.0,,,,,,,,,3363.87053084,3363.84217923,3363.55714695,3363.71425063
40,XAUUSD,PERIOD_H1,26090401,2025.06.11 08:00:00,2025.06.11 08:00:00,BUY,1,2025.06.11 09:00:00,2025.06.11 09:00:00,0,OK,3341.81,3341.98,3341.89,17.0,3339.69,3339.86,3339.78,17.0,-212.0,-229.0,-6.3437,-6.8522,3329.00698913,3329.22916828,3330.23013302,3329.72410285
40,XAUUSD,PERIOD_H1,26090401,2025.06.11 08:00:00,2025.06.11 08:00:00,BUY,2,2025.06.11 10:00:00,2025.06.11 10:00:00,0,OK,3341.81,3341.98,3341.89,17.0,3337.25,3337.42,3337.34,17.0,-456.0,-473.0,-13.6450,-14.1533,3329.00698913,3329.22916828,3330.23013302,3329.72410285
40,XAUUSD,PERIOD_H1,26090401,2025.06.11 08:00:00,2025.06.11 08:00:00,BUY,4,2025.06.11 12:00:00,2025.06.11 12:00:00,0,OK,3341.81,3341.98,3341.89,17.0,3344.31,3344.49,3344.40,18.0,250.5,233.0,7.4957,6.9719,3329.00698913,3329.22916828,3330.23013302,3329.72410285
40,XAUUSD,PERIOD_H1,26090401,2025.06.11 08:00:00,2025.06.11 08:00:00,BUY,8,2025.06.11 16:00:00,2025.06.11 16:00:00,0,OK,3341.81,3341.98,3341.89,17.0,3336.91,3337.08,3336.99,17.0,-490.0,-507.0,-14.6623,-15.1706,3329.00698913,3329.22916828,3330.23013302,3329.72410285
40,XAUUSD,PERIOD_H1,26090401,2025.06.11 08:00:00,2025.06.11 08:00:00,BUY,12,2025.06.11 20:00:00,2025.06.11 20:00:00,0,OK,3341.81,3341.98,3341.89,17.0,3330.25,3330.42,3330.34,17.0,-1156.0,-1173.0,-34.5912,-35.0990,3329.00698913,3329.22916828,3330.23013302,3329.72410285
40,XAUUSD,PERIOD_H1,26090401,2025.06.11 08:00:00,2025.06.11 08:00:00,BUY,24,2025.06.12 08:00:00,2025.06.12 08:00:00,0,OK,3341.81,3341.98,3341.89,17.0,3370.33,3370.50,3370.41,17.0,2852.0,2835.0,85.3408,84.8300,3329.00698913,3329.22916828,3330.23013302,3329.72410285
41,XAUUSD,PERIOD_H1,26090401,2025.06.17 01:00:08,2025.06.17 01:00:00,SELL,1,2025.06.17 02:00:08,2025.06.17 02:00:09,1,OK,3386.26,3386.76,3386.51,50.0,3395.09,3395.26,3395.18,17.0,-866.5,-900.0,-25.5868,-26.5780,3407.19621552,3406.51363204,3405.09562357,3405.67545039
41,XAUUSD,PERIOD_H1,26090401,2025.06.17 01:00:08,2025.06.17 01:00:00,SELL,2,2025.06.17 03:00:08,2025.06.17 03:00:08,0,OK,3386.26,3386.76,3386.51,50.0,3401.53,3401.70,3401.61,17.0,-1510.5,-1544.0,-44.6034,-45.5960,3407.19621552,3406.51363204,3405.09562357,3405.67545039
41,XAUUSD,PERIOD_H1,26090401,2025.06.17 01:00:08,2025.06.17 01:00:00,SELL,4,2025.06.17 05:00:08,2025.06.17 05:00:08,0,OK,3386.26,3386.76,3386.51,50.0,3394.25,3394.42,3394.34,17.0,-782.5,-816.0,-23.1064,-24.0974,3407.19621552,3406.51363204,3405.09562357,3405.67545039
41,XAUUSD,PERIOD_H1,26090401,2025.06.17 01:00:08,2025.06.17 01:00:00,SELL,8,2025.06.17 09:00:08,2025.06.17 09:00:08,0,OK,3386.26,3386.76,3386.51,50.0,3392.26,3392.43,3392.35,17.0,-583.5,-617.0,-17.2301,-18.2207,3407.19621552,3406.51363204,3405.09562357,3405.67545039
41,XAUUSD,PERIOD_H1,26090401,2025.06.17 01:00:08,2025.06.17 01:00:00,SELL,12,2025.06.17 13:00:08,2025.06.17 13:00:08,0,OK,3386.26,3386.76,3386.51,50.0,3385.91,3386.08,3385.99,17.0,51.5,18.0,1.5207,0.5316,3407.19621552,3406.51363204,3405.09562357,3405.67545039
41,XAUUSD,PERIOD_H1,26090401,2025.06.17 01:00:08,2025.06.17 01:00:00,SELL,24,2025.06.18 01:00:08,2025.06.18 01:00:08,0,OK,3386.26,3386.76,3386.51,50.0,3390.46,3390.59,3390.53,13.0,-401.5,-433.0,-11.8559,-12.7870,3407.19621552,3406.51363204,3405.09562357,3405.67545039
42,XAUUSD,PERIOD_H1,26090401,2025.06.23 18:00:00,2025.06.23 18:00:00,BUY,1,2025.06.23 19:00:00,2025.06.23 19:00:00,0,OK,3386.50,3386.67,3386.59,17.0,3387.27,3387.51,3387.39,24.0,80.5,60.0,2.3770,1.7717,3365.74043969,3366.51351804,3367.71182638,3367.29494871
42,XAUUSD,PERIOD_H1,26090401,2025.06.23 18:00:00,2025.06.23 18:00:00,BUY,2,2025.06.23 20:00:00,2025.06.23 20:00:00,0,OK,3386.50,3386.67,3386.59,17.0,3389.71,3389.90,3389.81,19.0,322.0,304.0,9.5081,8.9764,3365.74043969,3366.51351804,3367.71182638,3367.29494871
42,XAUUSD,PERIOD_H1,26090401,2025.06.23 18:00:00,2025.06.23 18:00:00,BUY,4,2025.06.23 22:00:00,2025.06.23 22:00:00,0,OK,3386.50,3386.67,3386.59,17.0,3378.64,3378.81,3378.72,17.0,-786.0,-803.0,-23.2092,-23.7106,3365.74043969,3366.51351804,3367.71182638,3367.29494871
42,XAUUSD,PERIOD_H1,26090401,2025.06.23 18:00:00,2025.06.23 18:00:00,BUY,8,2025.06.24 02:00:00,2025.06.24 02:00:00,0,OK,3386.50,3386.67,3386.59,17.0,3355.53,3355.71,3355.62,18.0,-3096.5,-3114.0,-91.4343,-91.9487,3365.74043969,3366.51351804,3367.71182638,3367.29494871
43,XAUUSD,PERIOD_H1,26090401,2025.06.24 04:00:00,2025.06.24 04:00:00,SELL,1,2025.06.24 05:00:00,2025.06.24 05:00:00,0,OK,3351.12,3351.29,3351.20,17.0,3347.70,3347.88,3347.79,18.0,341.5,324.0,10.1904,9.6684,3368.75425235,3368.46859237,3367.07099022,3367.78668679
43,XAUUSD,PERIOD_H1,26090401,2025.06.24 04:00:00,2025.06.24 04:00:00,SELL,2,2025.06.24 06:00:00,2025.06.24 06:00:00,0,OK,3351.12,3351.29,3351.20,17.0,3352.08,3352.25,3352.16,17.0,-96.0,-113.0,-2.8646,-3.3720,3368.75425235,3368.46859237,3367.07099022,3367.78668679
42,XAUUSD,PERIOD_H1,26090401,2025.06.23 18:00:00,2025.06.23 18:00:00,BUY,12,2025.06.24 06:00:00,2025.06.24 06:00:00,0,OK,3386.50,3386.67,3386.59,17.0,3352.08,3352.25,3352.16,17.0,-3442.0,-3459.0,-101.6363,-102.1357,3365.74043969,3366.51351804,3367.71182638,3367.29494871
43,XAUUSD,PERIOD_H1,26090401,2025.06.24 04:00:00,2025.06.24 04:00:00,SELL,4,2025.06.24 08:00:00,2025.06.24 08:00:00,0,OK,3351.12,3351.29,3351.20,17.0,3348.52,3348.69,3348.61,17.0,260.0,243.0,7.7584,7.2513,3368.75425235,3368.46859237,3367.07099022,3367.78668679
43,XAUUSD,PERIOD_H1,26090401,2025.06.24 04:00:00,2025.06.24 04:00:00,SELL,8,2025.06.24 12:00:00,2025.06.24 12:00:00,0,OK,3351.12,3351.29,3351.20,17.0,3327.24,3327.41,3327.32,17.0,2388.0,2371.0,71.2580,70.7525,3368.75425235,3368.46859237,3367.07099022,3367.78668679
43,XAUUSD,PERIOD_H1,26090401,2025.06.24 04:00:00,2025.06.24 04:00:00,SELL,12,2025.06.24 16:00:00,2025.06.24 16:00:00,0,OK,3351.12,3351.29,3351.20,17.0,3314.67,3314.84,3314.76,17.0,3645.0,3628.0,108.7668,108.2623,3368.75425235,3368.46859237,3367.07099022,3367.78668679
42,XAUUSD,PERIOD_H1,26090401,2025.06.23 18:00:00,2025.06.23 18:00:00,BUY,24,2025.06.24 18:00:00,2025.06.24 18:00:00,0,OK,3386.50,3386.67,3386.59,17.0,3304.60,3304.77,3304.68,17.0,-8190.0,-8207.0,-241.8365,-242.3324,3365.74043969,3366.51351804,3367.71182638,3367.29494871
43,XAUUSD,PERIOD_H1,26090401,2025.06.24 04:00:00,2025.06.24 04:00:00,SELL,24,2025.06.25 04:00:00,2025.06.25 04:00:00,0,OK,3351.12,3351.29,3351.20,17.0,3327.05,3327.23,3327.14,18.0,2406.5,2389.0,71.8100,71.2896,3368.75425235,3368.46859237,3367.07099022,3367.78668679
44,XAUUSD,PERIOD_H1,26090401,2025.06.26 13:00:00,2025.06.26 13:00:00,BUY,1,2025.06.26 14:00:00,2025.06.26 14:00:00,0,OK,3340.61,3340.78,3340.70,17.0,3343.17,3343.46,3343.32,29.0,262.0,239.0,7.8427,7.1540,3335.34699208,3335.43986288,3335.84061188,3335.63947610
44,XAUUSD,PERIOD_H1,26090401,2025.06.26 13:00:00,2025.06.26 13:00:00,BUY,2,2025.06.26 15:00:00,2025.06.26 15:00:00,0,OK,3340.61,3340.78,3340.70,17.0,3333.11,3333.28,3333.20,17.0,-750.0,-767.0,-22.4504,-22.9587,3335.34699208,3335.43986288,3335.84061188,3335.63947610
45,XAUUSD,PERIOD_H1,26090401,2025.06.26 16:00:00,2025.06.26 16:00:00,SELL,1,2025.06.26 17:00:00,2025.06.26 17:00:00,0,OK,3322.19,3322.38,3322.28,19.0,3319.75,3319.92,3319.84,17.0,245.0,227.0,7.3744,6.8328,3336.19823331,3335.81843219,3334.84887775,3335.27770935
44,XAUUSD,PERIOD_H1,26090401,2025.06.26 13:00:00,2025.06.26 13:00:00,BUY,4,2025.06.26 17:00:00,2025.06.26 17:00:00,0,OK,3340.61,3340.78,3340.70,17.0,3319.75,3319.92,3319.84,17.0,-2086.0,-2103.0,-62.4421,-62.9494,3335.34699208,3335.43986288,3335.84061188,3335.63947610
45,XAUUSD,PERIOD_H1,26090401,2025.06.26 16:00:00,2025.06.26 16:00:00,SELL,2,2025.06.26 18:00:00,2025.06.26 18:00:00,0,OK,3322.19,3322.38,3322.28,19.0,3318.48,3318.66,3318.57,18.0,371.5,353.0,11.1821,10.6255,3336.19823331,3335.81843219,3334.84887775,3335.27770935
45,XAUUSD,PERIOD_H1,26090401,2025.06.26 16:00:00,2025.06.26 16:00:00,SELL,4,2025.06.26 20:00:00,2025.06.26 20:00:00,0,OK,3322.19,3322.38,3322.28,19.0,3331.34,3331.51,3331.43,17.0,-914.0,-932.0,-27.5112,-28.0538,3336.19823331,3335.81843219,3334.84887775,3335.27770935
44,XAUUSD,PERIOD_H1,26090401,2025.06.26 13:00:00,2025.06.26 13:00:00,BUY,8,2025.06.26 21:00:00,2025.06.26 21:00:00,0,OK,3340.61,3340.78,3340.70,17.0,3332.71,3332.92,3332.82,21.0,-788.0,-807.0,-23.5879,-24.1560,3335.34699208,3335.43986288,3335.84061188,3335.63947610
45,XAUUSD,PERIOD_H1,26090401,2025.06.26 16:00:00,2025.06.26 16:00:00,SELL,8,2025.06.27 00:00:00,,,NO_TICK_NEAR_TARGET,3322.19,3322.38,3322.28,19.0,,,,,,,,,3336.19823331,3335.81843219,3334.84887775,3335.27770935
44,XAUUSD,PERIOD_H1,26090401,2025.06.26 13:00:00,2025.06.26 13:00:00,BUY,12,2025.06.27 01:00:00,2025.06.27 01:00:15,15,OK,3340.61,3340.78,3340.70,17.0,3327.61,3327.74,3327.68,13.0,-1302.0,-1317.0,-38.9739,-39.4219,3335.34699208,3335.43986288,3335.84061188,3335.63947610
45,XAUUSD,PERIOD_H1,26090401,2025.06.26 16:00:00,2025.06.26 16:00:00,SELL,12,2025.06.27 04:00:00,2025.06.27 04:00:00,0,OK,3322.19,3322.38,3322.28,19.0,3318.82,3318.99,3318.90,17.0,338.0,320.0,10.1737,9.6322,3336.19823331,3335.81843219,3334.84887775,3335.27770935
44,XAUUSD,PERIOD_H1,26090401,2025.06.26 13:00:00,2025.06.26 13:00:00,BUY,24,2025.06.27 13:00:00,2025.06.27 13:00:00,0,OK,3340.61,3340.78,3340.70,17.0,3282.77,3282.95,3282.86,18.0,-5783.5,-5801.0,-173.1227,-173.6421,3335.34699208,3335.43986288,3335.84061188,3335.63947610
45,XAUUSD,PERIOD_H1,26090401,2025.06.26 16:00:00,2025.06.26 16:00:00,SELL,24,2025.06.27 16:00:00,2025.06.27 16:00:00,0,OK,3322.19,3322.38,3322.28,19.0,3269.98,3270.15,3270.07,17.0,5222.0,5204.0,157.1810,156.6437,3336.19823331,3335.81843219,3334.84887775,3335.27770935
46,XAUUSD,PERIOD_H1,26090401,2025.07.01 05:00:00,2025.07.01 05:00:00,BUY,1,2025.07.01 06:00:00,2025.07.01 06:00:00,0,OK,3317.74,3317.91,3317.82,17.0,3316.08,3316.25,3316.16,17.0,-166.0,-183.0,-5.0033,-5.5155,3296.60062031,3296.71145955,3298.62532313,3297.54081408
46,XAUUSD,PERIOD_H1,26090401,2025.07.01 05:00:00,2025.07.01 05:00:00,BUY,2,2025.07.01 07:00:00,2025.07.01 07:00:00,0,OK,3317.74,3317.91,3317.82,17.0,3321.20,3321.37,3321.28,17.0,346.0,329.0,10.4285,9.9159,3296.60062031,3296.71145955,3298.62532313,3297.54081408
46,XAUUSD,PERIOD_H1,26090401,2025.07.01 05:00:00,2025.07.01 05:00:00,BUY,4,2025.07.01 09:00:00,2025.07.01 09:00:00,0,OK,3317.74,3317.91,3317.82,17.0,3328.88,3329.05,3328.97,17.0,1114.0,1097.0,33.5762,33.0630,3296.60062031,3296.71145955,3298.62532313,3297.54081408
46,XAUUSD,PERIOD_H1,26090401,2025.07.01 05:00:00,2025.07.01 05:00:00,BUY,8,2025.07.01 13:00:00,2025.07.01 13:00:00,0,OK,3317.74,3317.91,3317.82,17.0,3345.81,3345.99,3345.90,18.0,2807.5,2790.0,84.6187,84.0891,3296.60062031,3296.71145955,3298.62532313,3297.54081408
46,XAUUSD,PERIOD_H1,26090401,2025.07.01 05:00:00,2025.07.01 05:00:00,BUY,12,2025.07.01 17:00:00,2025.07.01 17:00:00,0,OK,3317.74,3317.91,3317.82,17.0,3350.80,3351.09,3350.95,29.0,3312.0,3289.0,99.8244,99.1287,3296.60062031,3296.71145955,3298.62532313,3297.54081408
46,XAUUSD,PERIOD_H1,26090401,2025.07.01 05:00:00,2025.07.01 05:00:00,BUY,24,2025.07.02 05:00:00,2025.07.02 05:00:00,0,OK,3317.74,3317.91,3317.82,17.0,3332.17,3332.32,3332.24,15.0,1442.0,1426.0,43.4622,42.9789,3296.60062031,3296.71145955,3298.62532313,3297.54081408
47,XAUUSD,PERIOD_H1,26090401,2025.07.04 04:00:00,2025.07.04 04:00:00,SELL,1,2025.07.04 05:00:00,,,NO_TICK_NEAR_TARGET,3328.96,3329.12,3329.04,16.0,,,,,,,,,3335.23697053,3334.99732603,3334.63916381,3334.76056814
47,XAUUSD,PERIOD_H1,26090401,2025.07.04 04:00:00,2025.07.04 04:00:00,SELL,2,2025.07.04 06:00:00,,,NO_TICK_NEAR_TARGET,3328.96,3329.12,3329.04,16.0,,,,,,,,,3335.23697053,3334.99732603,3334.63916381,3334.76056814
47,XAUUSD,PERIOD_H1,26090401,2025.07.04 04:00:00,2025.07.04 04:00:00,SELL,4,2025.07.04 08:00:00,,,NO_TICK_NEAR_TARGET,3328.96,3329.12,3329.04,16.0,,,,,,,,,3335.23697053,3334.99732603,3334.63916381,3334.76056814
48,XAUUSD,PERIOD_H1,26090401,2025.07.04 11:00:00,2025.07.04 11:00:00,BUY,1,2025.07.04 12:00:00,2025.07.04 12:00:00,0,OK,3342.97,3343.13,3343.05,16.0,3342.82,3342.98,3342.90,16.0,-15.0,-31.0,-0.4487,-0.9273,3333.97638631,3334.48289880,3334.83101618,3334.81494199
47,XAUUSD,PERIOD_H1,26090401,2025.07.04 04:00:00,2025.07.04 04:00:00,SELL,8,2025.07.04 12:00:00,2025.07.04 12:00:00,0,OK,3328.96,3329.12,3329.04,16.0,3342.82,3342.98,3342.90,16.0,-1386.0,-1402.0,-41.6336,-42.1153,3335.23697053,3334.99732603,3334.63916381,3334.76056814
48,XAUUSD,PERIOD_H1,26090401,2025.07.04 11:00:00,2025.07.04 11:00:00,BUY,2,2025.07.04 13:00:00,2025.07.04 13:00:00,0,OK,3342.97,3343.13,3343.05,16.0,3334.35,3334.50,3334.43,15.0,-862.5,-878.0,-25.7998,-26.2628,3333.97638631,3334.48289880,3334.83101618,3334.81494199
48,XAUUSD,PERIOD_H1,26090401,2025.07.04 11:00:00,2025.07.04 11:00:00,BUY,4,2025.07.04 15:00:00,2025.07.04 15:00:00,0,OK,3342.97,3343.13,3343.05,16.0,3334.73,3334.89,3334.81,16.0,-824.0,-840.0,-24.6482,-25.1262,3333.97638631,3334.48289880,3334.83101618,3334.81494199
47,XAUUSD,PERIOD_H1,26090401,2025.07.04 04:00:00,2025.07.04 04:00:00,SELL,12,2025.07.04 16:00:00,2025.07.04 16:00:00,0,OK,3328.96,3329.12,3329.04,16.0,3333.94,3334.10,3334.02,16.0,-498.0,-514.0,-14.9593,-15.4403,3335.23697053,3334.99732603,3334.63916381,3334.76056814
49,XAUUSD,PERIOD_H1,26090401,2025.07.04 19:00:00,2025.07.04 19:00:00,SELL,1,2025.07.04 20:00:00,,,NO_TICK_NEAR_TARGET,3332.41,3332.56,3332.48,15.0,,,,,,,,,3335.04566774,3334.98746421,3334.79655653,3334.88717149
49,XAUUSD,PERIOD_H1,26090401,2025.07.04 19:00:00,2025.07.04 19:00:00,SELL,2,2025.07.04 21:00:00,,,NO_TICK_NEAR_TARGET,3332.41,3332.56,3332.48,15.0,,,,,,,,,3335.04566774,3334.98746421,3334.79655653,3334.88717149
49,XAUUSD,PERIOD_H1,26090401,2025.07.04 19:00:00,2025.07.04 19:00:00,SELL,4,2025.07.04 23:00:00,,,NO_TICK_NEAR_TARGET,3332.41,3332.56,3332.48,15.0,,,,,,,,,3335.04566774,3334.98746421,3334.79655653,3334.88717149
49,XAUUSD,PERIOD_H1,26090401,2025.07.04 19:00:00,2025.07.04 19:00:00,SELL,8,2025.07.05 03:00:00,,,NO_TICK_NEAR_TARGET,3332.41,3332.56,3332.48,15.0,,,,,,,,,3335.04566774,3334.98746421,3334.79655653,3334.88717149
49,XAUUSD,PERIOD_H1,26090401,2025.07.04 19:00:00,2025.07.04 19:00:00,SELL,12,2025.07.05 07:00:00,,,NO_TICK_NEAR_TARGET,3332.41,3332.56,3332.48,15.0,,,,,,,,,3335.04566774,3334.98746421,3334.79655653,3334.88717149
49,XAUUSD,PERIOD_H1,26090401,2025.07.04 19:00:00,2025.07.04 19:00:00,SELL,24,2025.07.05 19:00:00,,,NO_TICK_NEAR_TARGET,3332.41,3332.56,3332.48,15.0,,,,,,,,,3335.04566774,3334.98746421,3334.79655653,3334.88717149
48,XAUUSD,PERIOD_H1,26090401,2025.07.04 11:00:00,2025.07.04 11:00:00,BUY,8,2025.07.04 19:00:00,2025.07.04 19:00:00,0,OK,3342.97,3343.13,3343.05,16.0,3332.41,3332.56,3332.48,15.0,-1056.5,-1072.0,-31.6029,-32.0658,3333.97638631,3334.48289880,3334.83101618,3334.81494199
48,XAUUSD,PERIOD_H1,26090401,2025.07.04 11:00:00,2025.07.04 11:00:00,BUY,12,2025.07.04 23:00:00,,,NO_TICK_NEAR_TARGET,3342.97,3343.13,3343.05,16.0,,,,,,,,,3333.97638631,3334.48289880,3334.83101618,3334.81494199
48,XAUUSD,PERIOD_H1,26090401,2025.07.04 11:00:00,2025.07.04 11:00:00,BUY,24,2025.07.05 11:00:00,,,NO_TICK_NEAR_TARGET,3342.97,3343.13,3343.05,16.0,,,,,,,,,3333.97638631,3334.48289880,3334.83101618,3334.81494199
47,XAUUSD,PERIOD_H1,26090401,2025.07.04 04:00:00,2025.07.04 04:00:00,SELL,24,2025.07.05 04:00:00,,,NO_TICK_NEAR_TARGET,3328.96,3329.12,3329.04,16.0,,,,,,,,,3335.23697053,3334.99732603,3334.63916381,3334.76056814
50,XAUUSD,PERIOD_H1,26090401,2025.07.07 01:00:14,2025.07.07 01:00:00,BUY,1,2025.07.07 02:00:14,2025.07.07 02:00:14,0,OK,3335.92,3336.42,3336.17,50.0,3334.02,3334.18,3334.10,16.0,-207.0,-240.0,-6.2047,-7.1933,3334.79655653,3334.88717149,3335.01021781,3334.97159614
51,XAUUSD,PERIOD_H1,26090401,2025.07.07 02:00:00,2025.07.07 02:00:00,SELL,1,2025.07.07 03:00:00,2025.07.07 03:00:00,0,OK,3333.52,3333.69,3333.61,17.0,3328.86,3329.03,3328.95,17.0,466.0,449.0,13.9789,13.4692,3335.01021781,3334.97159614,3334.85876850,3334.91074923
50,XAUUSD,PERIOD_H1,26090401,2025.07.07 01:00:14,2025.07.07 01:00:00,BUY,2,2025.07.07 03:00:14,2025.07.07 03:00:14,0,OK,3335.92,3336.42,3336.17,50.0,3329.30,3329.47,3329.39,17.0,-678.5,-712.0,-20.3377,-21.3402,3334.79655653,3334.88717149,3335.01021781,3334.97159614
51,XAUUSD,PERIOD_H1,26090401,2025.07.07 02:00:00,2025.07.07 02:00:00,SELL,2,2025.07.07 04:00:00,2025.07.07 04:00:00,0,OK,3333.52,3333.69,3333.61,17.0,3326.56,3326.73,3326.64,17.0,696.0,679.0,20.8783,20.3689,3335.01021781,3334.97159614,3334.85876850,3334.91074923
50,XAUUSD,PERIOD_H1,26090401,2025.07.07 01:00:14,2025.07.07 01:00:00,BUY,4,2025.07.07 05:00:14,2025.07.07 05:00:14,0,OK,3335.92,3336.42,3336.17,50.0,3316.83,3317.00,3316.91,17.0,-1925.5,-1959.0,-57.7159,-58.7156,3334.79655653,3334.88717149,3335.01021781,3334.97159614
51,XAUUSD,PERIOD_H1,26090401,2025.07.07 02:00:00,2025.07.07 02:00:00,SELL,4,2025.07.07 06:00:00,2025.07.07 06:00:00,0,OK,3333.52,3333.69,3333.61,17.0,3308.90,3309.07,3308.99,17.0,2462.0,2445.0,73.8540,73.3459,3335.01021781,3334.97159614,3334.85876850,3334.91074923
50,XAUUSD,PERIOD_H1,26090401,2025.07.07 01:00:14,2025.07.07 01:00:00,BUY,8,2025.07.07 09:00:14,2025.07.07 09:00:15,1,OK,3335.92,3336.42,3336.17,50.0,3313.35,3313.52,3313.43,17.0,-2273.5,-2307.0,-68.1470,-69.1460,3334.79655653,3334.88717149,3335.01021781,3334.97159614
51,XAUUSD,PERIOD_H1,26090401,2025.07.07 02:00:00,2025.07.07 02:00:00,SELL,8,2025.07.07 10:00:00,2025.07.07 10:00:00,0,OK,3333.52,3333.69,3333.61,17.0,3310.17,3310.34,3310.26,17.0,2335.0,2318.0,70.0443,69.5361,3335.01021781,3334.97159614,3334.85876850,3334.91074923
50,XAUUSD,PERIOD_H1,26090401,2025.07.07 01:00:14,2025.07.07 01:00:00,BUY,12,2025.07.07 13:00:14,2025.07.07 13:00:14,0,OK,3335.92,3336.42,3336.17,50.0,3309.16,3309.33,3309.24,17.0,-2692.5,-2726.0,-80.7063,-81.7043,3334.79655653,3334.88717149,3335.01021781,3334.97159614
51,XAUUSD,PERIOD_H1,26090401,2025.07.07 02:00:00,2025.07.07 02:00:00,SELL,12,2025.07.07 14:00:00,2025.07.07 14:00:00,0,OK,3333.52,3333.69,3333.61,17.0,3302.10,3302.27,3302.18,17.0,3142.0,3125.0,94.2523,93.7448,3335.01021781,3334.97159614,3334.85876850,3334.91074923
50,XAUUSD,PERIOD_H1,26090401,2025.07.07 01:00:14,2025.07.07 01:00:00,BUY,24,2025.07.08 01:00:14,2025.07.08 01:00:14,0,OK,3335.92,3336.42,3336.17,50.0,3339.12,3339.25,3339.18,13.0,301.5,270.0,9.0373,8.0925,3334.79655653,3334.88717149,3335.01021781,3334.97159614
51,XAUUSD,PERIOD_H1,26090401,2025.07.07 02:00:00,2025.07.07 02:00:00,SELL,24,2025.07.08 02:00:00,2025.07.08 02:00:00,0,OK,3333.52,3333.69,3333.61,17.0,3339.75,3339.92,3339.84,17.0,-623.0,-640.0,-18.6885,-19.1989,3335.01021781,3334.97159614,3334.85876850,3334.91074923
52,XAUUSD,PERIOD_H1,26090401,2025.07.08 05:00:00,2025.07.08 05:00:00,BUY,1,2025.07.08 06:00:00,2025.07.08 06:00:00,0,OK,3334.73,3334.90,3334.82,17.0,3334.34,3334.51,3334.43,17.0,-39.0,-56.0,-1.1695,-1.6792,3326.50782793,3326.69052351,3327.29565384,3327.00775788
52,XAUUSD,PERIOD_H1,26090401,2025.07.08 05:00:00,2025.07.08 05:00:00,BUY,2,2025.07.08 07:00:00,2025.07.08 07:00:00,0,OK,3334.73,3334.90,3334.82,17.0,3331.33,3331.50,3331.41,17.0,-340.0,-357.0,-10.1955,-10.7050,3326.50782793,3326.69052351,3327.29565384,3327.00775788
52,XAUUSD,PERIOD_H1,26090401,2025.07.08 05:00:00,2025.07.08 05:00:00,BUY,4,2025.07.08 09:00:00,2025.07.08 09:00:00,0,OK,3334.73,3334.90,3334.82,17.0,3334.06,3334.23,3334.14,17.0,-67.0,-84.0,-2.0091,-2.5188,3326.50782793,3326.69052351,3327.29565384,3327.00775788
52,XAUUSD,PERIOD_H1,26090401,2025.07.08 05:00:00,2025.07.08 05:00:00,BUY,8,2025.07.08 13:00:00,2025.07.08 13:00:00,0,OK,3334.73,3334.90,3334.82,17.0,3322.06,3322.23,3322.14,17.0,-1267.0,-1284.0,-37.9931,-38.5019,3326.50782793,3326.69052351,3327.29565384,3327.00775788
52,XAUUSD,PERIOD_H1,26090401,2025.07.08 05:00:00,2025.07.08 05:00:00,BUY,12,2025.07.08 17:00:00,2025.07.08 17:00:00,0,OK,3334.73,3334.90,3334.82,17.0,3315.08,3315.25,3315.16,17.0,-1965.0,-1982.0,-58.9238,-59.4321,3326.50782793,3326.69052351,3327.29565384,3327.00775788
53,XAUUSD,PERIOD_H1,26090401,2025.07.08 17:00:00,2025.07.08 17:00:00,SELL,1,2025.07.08 18:00:00,2025.07.08 18:00:00,0,OK,3315.08,3315.25,3315.16,17.0,3296.55,3296.72,3296.64,17.0,1853.0,1836.0,55.8947,55.3833,3328.03279782,3327.70405660,3326.81729327,3327.21644653
53,XAUUSD,PERIOD_H1,26090401,2025.07.08 17:00:00,2025.07.08 17:00:00,SELL,2,2025.07.08 19:00:00,2025.07.08 19:00:00,0,OK,3315.08,3315.25,3315.16,17.0,3298.25,3298.43,3298.34,18.0,1682.5,1665.0,50.7516,50.2250,3328.03279782,3327.70405660,3326.81729327,3327.21644653
