opportunity,time,cap,extra_cost_bps,tickets,total_R,incremental_R
1770288900046_SELL,2026.02.05 10:55:00,3,1.5,2,2.4282267849999997,1.1195834099999997
1770299400010_SELL,2026.02.05 13:50:00,3,1.5,2,-0.25296003499999997,-0.44424271
1770311700035_SELL,2026.02.05 17:15:00,3,1.5,1,-0.10902282499999999,0.0
1770312300005_SELL,2026.02.05 17:25:00,3,1.5,2,0.64607474,0.138056925
1770324900011_SELL,2026.02.05 20:55:00,3,1.5,2,-0.16576693000000003,-0.35443519500000004
1770348000038_SELL,2026.02.06 03:20:00,3,1.5,2,-0.011126135000000002,-0.146893035
1770700500091_SELL,2026.02.10 05:15:00,3,1.5,2,-0.416862595,-0.48708312
1770708000060_SELL,2026.02.10 07:20:00,3,1.5,2,0.30370617499999997,-0.22219224000000004
1770713700081_SELL,2026.02.10 08:55:00,3,1.5,2,-1.14766041,-0.21064338999999999
1770754200012_SELL,2026.02.10 20:10:00,3,1.5,3,2.0353217,0.9381266350000002
1770767100003_SELL,2026.02.10 23:45:00,3,1.5,2,-0.788709035,-0.32117497000000006
1770871800022_SELL,2026.02.12 04:50:00,3,1.5,1,-0.853297325,0.0
1770892800280_SELL,2026.02.12 10:40:00,3,1.5,1,-0.46782736500000005,0.0
1770913800023_SELL,2026.02.12 16:30:00,3,1.5,1,-1.08332696,0.0
1770919800044_SELL,2026.02.12 18:10:00,3,1.5,3,19.584449745,7.8858284350000005
1770934800047_SELL,2026.02.12 22:20:00,3,1.5,3,2.7417485699999995,1.5037566949999994
1770965700033_SELL,2026.02.13 06:55:00,3,1.5,1,-0.84557362,0.0
1770982200032_SELL,2026.02.13 11:30:00,3,1.5,1,-0.10655398999999999,0.0
1771292400019_SELL,2026.02.17 01:40:00,3,1.5,2,-0.904500225,-0.21494810499999994
1771303500080_SELL,2026.02.17 04:45:00,3,1.5,1,-0.54065704,0.0
1771305300049_SELL,2026.02.17 05:15:00,3,1.5,2,0.007044724999999974,-0.4454309000000001
1771365900046_SELL,2026.02.17 22:05:00,3,1.5,2,-0.58212449,-0.40428197
1771922100025_SELL,2026.02.24 08:35:00,3,1.5,2,-1.2277887550000002,-0.8005893800000001
1772533800012_SELL,2026.03.03 10:30:00,3,1.5,3,1.773675305,0.6891718100000002
1772550600012_SELL,2026.03.03 15:10:00,3,1.5,1,-0.926214475,0.0
1772578200046_SELL,2026.03.03 22:50:00,3,1.5,2,-0.61451389,-1.05360773
1772601000125_SELL,2026.03.04 05:10:00,3,1.5,1,-0.651654755,0.0
1774248900012_SELL,2026.03.23 06:55:00,3,1.5,1,-1.0528366900000001,0.0
1774250700030_SELL,2026.03.23 07:25:00,3,1.5,2,1.205347765,-0.36077451000000016
1774330800114_SELL,2026.03.24 05:40:00,3,1.5,2,-0.16148236500000002,-0.22241648000000003
1774487100044_SELL,2026.03.26 01:05:00,3,1.5,1,-0.35926814,0.0
1774499700030_SELL,2026.03.26 04:35:00,3,1.5,2,-0.23451838000000003,-0.544142745
1774509300030_SELL,2026.03.26 07:15:00,3,1.5,2,0.13409017,-0.4310682349999999
1774533300023_SELL,2026.03.26 13:55:00,3,1.5,2,-0.164837055,-0.263498815
1774536900013_SELL,2026.03.26 14:55:00,3,1.5,2,-0.58410571,-0.14362350999999995
1774578300027_SELL,2026.03.27 02:25:00,3,1.5,2,-1.019728825,-0.33773110000000006
1778600100002_SELL,2026.05.12 15:35:00,3,1.5,1,-1.09782138,0.0
1778749800032_SELL,2026.05.14 09:10:00,3,1.5,2,-0.15395685499999998,-0.363756655
1778829600067_SELL,2026.05.15 07:20:00,3,1.5,2,0.14137689000000003,-0.25945070499999995
1778870100003_SELL,2026.05.15 18:35:00,3,1.5,2,-0.06477763499999999,-0.2137386
1778883300079_SELL,2026.05.15 22:15:00,3,1.5,2,-0.4781,-0.39990859500000003
1779094800031_SELL,2026.05.18 09:00:00,3,1.5,1,-1.0713837499999999,0.0
1779187500003_SELL,2026.05.19 10:45:00,3,1.5,1,-1.1081556250000002,0.0
1779976200048_SELL,2026.05.28 13:50:00,3,1.5,2,-1.235118065,-0.13275376000000016
1779981600010_SELL,2026.05.28 15:20:00,3,1.5,2,-0.723600635,-1.124735915
1780305300197_SELL,2026.06.01 09:15:00,3,1.5,3,2.745118335,1.57925176
1780316700002_SELL,2026.06.01 12:25:00,3,1.5,3,2.89555705,1.5257700699999999
1780327500017_SELL,2026.06.01 15:25:00,3,1.5,1,-1.14822426,0.0
1780329600032_SELL,2026.06.01 16:00:00,3,1.5,2,-0.8455663750000001,-0.897777275
1780353900068_SELL,2026.06.01 22:45:00,3,1.5,2,1.5749284749999999,0.5405005799999998
1780368600011_SELL,2026.06.02 02:50:00,3,1.5,1,-1.202078465,0.0
1780372800001_SELL,2026.06.02 04:00:00,3,1.5,1,0.19090116499999998,0.0
1780375200009_SELL,2026.06.02 04:40:00,3,1.5,2,0.237475635,-0.395303415
1780452000017_SELL,2026.06.03 02:00:00,3,1.5,2,0.355142305,-0.0005086449999999743
1780460100006_SELL,2026.06.03 04:15:00,3,1.5,2,0.9451299000000001,0.37402831000000003
1780471800004_SELL,2026.06.03 07:30:00,3,1.5,3,1.4497891699999998,0.053654274999999974
1780500300041_SELL,2026.06.03 15:25:00,3,1.5,2,1.0492192300000003,-0.028705434999999557
1780503900034_SELL,2026.06.03 16:25:00,3,1.5,2,-0.36297827,-0.489444645
1780510500038_SELL,2026.06.03 18:15:00,3,1.5,2,0.329368345,0.084722735
1780535100018_SELL,2026.06.04 01:05:00,3,1.5,1,-1.15235783,0.0
1780650300042_SELL,2026.06.05 09:05:00,3,1.5,1,0.05792979999999999,0.0
1780693500009_SELL,2026.06.05 21:05:00,3,1.5,3,3.0798206350000004,1.7302674650000003
1780883400031_SELL,2026.06.08 01:50:00,3,1.5,2,0.27120989000000006,-0.11865055499999999
1780892100044_SELL,2026.06.08 04:15:00,3,1.5,3,-0.6463221100000001,-1.188783705
1780904700039_SELL,2026.06.08 07:45:00,3,1.5,1,-1.14034477,0.0
1780916100039_SELL,2026.06.08 10:55:00,3,1.5,2,-0.42325674,-0.70042458
1781043300041_SELL,2026.06.09 22:15:00,3,1.5,3,0.27741639500000004,-0.057264239999999966
1781087700145_SELL,2026.06.10 10:35:00,3,1.5,3,0.83969562,0.2313803849999999
1781100300029_SELL,2026.06.10 14:05:00,3,1.5,1,-0.8789853650000001,0.0
1781156400033_SELL,2026.06.11 05:40:00,3,1.5,3,1.583536075,0.521092025
1781178300012_SELL,2026.06.11 11:45:00,3,1.5,2,0.11334914000000001,-0.2957345049999999
1781197800031_SELL,2026.06.11 17:10:00,3,1.5,2,-0.87988015,-0.740731075
1781207700011_SELL,2026.06.11 19:55:00,3,1.5,2,0.302005885,-0.16038157000000003
1781580000011_SELL,2026.06.16 03:20:00,3,1.5,3,0.20513570999999997,-0.37226697500000006
1781586000015_SELL,2026.06.16 05:00:00,3,1.5,3,-0.564548475,-0.76891263
1781599200003_SELL,2026.06.16 08:40:00,3,1.5,2,-0.6316514,-0.21471569499999998
1781688000014_SELL,2026.06.17 09:20:00,3,1.5,2,-0.5701726250000001,-0.31370931000000013
1781693700050_SELL,2026.06.17 10:55:00,3,1.5,1,-0.33318975000000006,0.0
1781706900042_SELL,2026.06.17 14:35:00,3,1.5,2,-0.5110804,-0.241779825
1783337700009_SELL,2026.07.06 11:35:00,3,1.5,2,1.251259035,0.323390415
1783351800022_SELL,2026.07.06 15:30:00,3,1.5,3,1.72777695,0.62028989
1783422000050_SELL,2026.07.07 11:00:00,3,1.5,1,-1.1446373850000002,0.0
1783425600028_SELL,2026.07.07 12:00:00,3,1.5,2,-0.650591115,-0.39780856000000003
1783485000006_SELL,2026.07.08 04:30:00,3,1.5,3,-0.09446642500000002,-0.28820294500000004
1783504500004_SELL,2026.07.08 09:55:00,3,1.5,2,0.560112535,-0.23099947999999992
1783530600036_SELL,2026.07.08 17:10:00,3,1.5,2,0.686932275,-0.11948099499999998
1783560000085_SELL,2026.07.09 01:20:00,3,1.5,2,-0.286491435,-0.423894245
1783675800038_SELL,2026.07.10 09:30:00,3,1.5,2,-0.7899210050000001,-0.44179811500000005
1783693800015_SELL,2026.07.10 14:30:00,3,1.5,2,0.17557299000000004,-0.10875735499999994
1783698000056_SELL,2026.07.10 15:40:00,3,1.5,2,-0.617049195,-0.404683195
1783704900028_SELL,2026.07.10 17:35:00,3,1.5,1,-1.057360015,0.0
1783933200017_SELL,2026.07.13 09:00:00,3,1.5,2,-1.164032095,-1.138145495
1783948200078_SELL,2026.07.13 13:10:00,3,1.5,2,-0.701954205,-0.6404852350000001
1783960500078_SELL,2026.07.13 16:35:00,3,1.5,2,0.25159999,-0.26354201499999996
1783982400076_SELL,2026.07.13 22:40:00,3,1.5,1,-0.5401146400000001,0.0
1783995600224_SELL,2026.07.14 02:20:00,3,1.5,2,-0.43676552,-0.8777494800000001
1784002500017_SELL,2026.07.14 04:15:00,3,1.5,1,-1.0682083599999999,0.0
1784003400048_SELL,2026.07.14 04:30:00,3,1.5,2,-0.280277615,-0.21366922
1784111100010_SELL,2026.07.15 10:25:00,3,1.5,2,-0.46823536499999996,-0.715980965
1786653000045_SELL,2026.08.13 20:30:00,3,1.5,3,-0.16033623500000005,-0.30093875500000006
1786673100025_SELL,2026.08.14 02:05:00,3,1.5,1,-1.1350324299999999,0.0
1786695000009_SELL,2026.08.14 08:10:00,3,1.5,2,-0.321551375,-0.36786960999999996
1787688600090_SELL,2026.08.25 20:10:00,3,1.5,1,-1.139068575,0.0
1787899200150_SELL,2026.08.28 06:40:00,3,1.5,3,0.08742307999999999,-0.17850342500000005
1769055300007_SELL,2026.01.22 04:15:00,3,2,2,0.24317469999999997,-0.12086056
1769174100008_SELL,2026.01.23 13:15:00,3,2,2,-1.3409967999999999,-0.9854328799999998
1769469300010_SELL,2026.01.26 23:15:00,3,2,3,1.3739908199999997,0.49486127999999974
1769482200011_SELL,2026.01.27 02:50:00,3,2,2,-1.23108888,-0.1203005399999999
1769721300024_SELL,2026.01.29 21:15:00,3,2,1,-0.30615579,0.0
1769742000015_SELL,2026.01.30 03:00:00,3,2,3,3.6929105700000004,1.7844797000000003
1769760000047_SELL,2026.01.30 08:00:00,3,2,1,-0.48174253999999994,0.0
1769784600035_SELL,2026.01.30 14:50:00,3,2,1,-1.0363727900000002,0.0
1769792400039_SELL,2026.01.30 17:00:00,3,2,3,0.6006402099999999,-0.20022590000000018
1769813100051_SELL,2026.01.30 22:45:00,3,2,2,0.53420714,-0.05206441000000006
1769994300011_SELL,2026.02.02 01:05:00,3,2,3,4.24571941,2.0609716100000006
1770000900026_SELL,2026.02.02 02:55:00,3,2,3,0.7615641,-0.02332921999999993
1770008100047_SELL,2026.02.02 04:55:00,3,2,2,0.026211239999999997,-0.5513149700000001
1770060000091_SELL,2026.02.02 19:20:00,3,2,2,0.13350883000000002,-0.14797801
1770073200031_SELL,2026.02.02 23:00:00,3,2,2,-0.67856612,-0.2260474200000001
1770288900046_SELL,2026.02.05 10:55:00,3,2,2,2.3956950699999995,1.1033222799999995
1770299400010_SELL,2026.02.05 13:50:00,3,2,2,-0.28907450999999995,-0.46229226999999995
1770311700035_SELL,2026.02.05 17:15:00,3,2,1,-0.11640738999999999,0.0
1770312300005_SELL,2026.02.05 17:25:00,3,2,2,0.6305350299999999,0.1302963199999999
1770324900011_SELL,2026.02.05 20:55:00,3,2,2,-0.19327036000000003,-0.36817908000000005
1770348000038_SELL,2026.02.06 03:20:00,3,2,2,-0.023480260000000003,-0.15306696
1770700500091_SELL,2026.02.10 05:15:00,3,2,2,-0.46291892,-0.51009735
1770708000060_SELL,2026.02.10 07:20:00,3,2,2,0.2263819199999999,-0.2608522500000001
1770713700081_SELL,2026.02.10 08:55:00,3,2,2,-1.20765388,-0.24063740999999994
1770754200012_SELL,2026.02.10 20:10:00,3,2,3,1.9373226799999999,0.8728149000000001
1770767100003_SELL,2026.02.10 23:45:00,3,2,2,-0.87130279,-0.362467
1770871800022_SELL,2026.02.12 04:50:00,3,2,1,-0.88626397,0.0
1770892800280_SELL,2026.02.12 10:40:00,3,2,1,-0.5102657500000001,0.0
1770913800023_SELL,2026.02.12 16:30:00,3,2,1,-1.10687535,0.0
1770919800044_SELL,2026.02.12 18:10:00,3,2,3,19.507864240000004,7.835029990000002
1770934800047_SELL,2026.02.12 22:20:00,3,2,3,2.6762071799999996,1.4600786399999997
1770965700033_SELL,2026.02.13 06:55:00,3,2,1,-0.87957534,0.0
1770982200032_SELL,2026.02.13 11:30:00,3,2,1,-0.13547119,0.0
1771292400019_SELL,2026.02.17 01:40:00,3,2,2,-0.97804048,-0.25171568999999994
1771303500080_SELL,2026.02.17 04:45:00,3,2,1,-0.58317582,0.0
1771305300049_SELL,2026.02.17 05:15:00,3,2,2,-0.07652761000000002,-0.48720911000000006
1771365900046_SELL,2026.02.17 22:05:00,3,2,2,-0.6362770099999999,-0.4313503199999999
1771922100025_SELL,2026.02.24 08:35:00,3,2,2,-1.2916627,-0.8325220600000001
1772533800012_SELL,2026.03.03 10:30:00,3,2,3,1.69844736,0.6390295400000001
1772550600012_SELL,2026.03.03 15:10:00,3,2,1,-0.93661984,0.0
1772578200046_SELL,2026.03.03 22:50:00,3,2,2,-0.64950922,-1.0710764
1772601000125_SELL,2026.03.04 05:10:00,3,2,1,-0.66989722,0.0
1774248900012_SELL,2026.03.23 06:55:00,3,2,1,-1.0697240300000002,0.0
1774250700030_SELL,2026.03.23 07:25:00,3,2,2,1.17215663,-0.3773219000000001
1774330800114_SELL,2026.03.24 05:40:00,3,2,2,-0.18623076000000002,-0.23478606000000002
1774487100044_SELL,2026.03.26 01:05:00,3,2,1,-0.37454784,0.0
1774499700030_SELL,2026.03.26 04:35:00,3,2,2,-0.28129543,-0.56750992
1774509300030_SELL,2026.03.26 07:15:00,3,2,2,0.043540599999999985,-0.4763358399999999
1774533300023_SELL,2026.03.26 13:55:00,3,2,2,-0.20229376000000002,-0.28222207
1774536900013_SELL,2026.03.26 14:55:00,3,2,2,-0.6166697999999999,-0.15990317999999987
1774578300027_SELL,2026.03.27 02:25:00,3,2,2,-1.06578536,-0.3607529100000001
1778600100002_SELL,2026.05.12 15:35:00,3,2,1,-1.13012529,0.0
1778749800032_SELL,2026.05.14 09:10:00,3,2,2,-0.23102670999999997,-0.40227724
1778829600067_SELL,2026.05.15 07:20:00,3,2,2,0.06523208000000003,-0.29750659999999995
1778870100003_SELL,2026.05.15 18:35:00,3,2,2,-0.11055153999999999,-0.23662207999999996
1778883300079_SELL,2026.05.15 22:15:00,3,2,2,-0.5603416400000001,-0.4410229500000001
1779094800031_SELL,2026.05.18 09:00:00,3,2,1,-1.09470048,0.0
1779187500003_SELL,2026.05.19 10:45:00,3,2,1,-1.1423437000000003,0.0
1779976200048_SELL,2026.05.28 13:50:00,3,2,2,-1.3029712299999998,-0.16667910000000008
1779981600010_SELL,2026.05.28 15:20:00,3,2,2,-0.8061090900000001,-1.16595613
1780305300197_SELL,2026.06.01 09:15:00,3,2,3,2.6376457299999996,1.5076158999999996
1780316700002_SELL,2026.06.01 12:25:00,3,2,3,2.78069814,1.4492177000000002
1780327500017_SELL,2026.06.01 15:25:00,3,2,1,-1.1899430100000001,0.0
1780329600032_SELL,2026.06.01 16:00:00,3,2,2,-0.9157674700000001,-0.9328584400000002
1780353900068_SELL,2026.06.01 22:45:00,3,2,2,1.3977639599999998,0.45193066999999965
1780368600011_SELL,2026.06.02 02:50:00,3,2,1,-1.2639632299999999,0.0
1780372800001_SELL,2026.06.02 04:00:00,3,2,1,0.1526339,0.0
1780375200009_SELL,2026.06.02 04:40:00,3,2,2,0.18645899,-0.42080576000000003
1780452000017_SELL,2026.06.03 02:00:00,3,2,2,0.26228047,-0.04693065999999996
1780460100006_SELL,2026.06.03 04:15:00,3,2,2,0.8851861700000001,0.34406137000000003
1780471800004_SELL,2026.06.03 07:30:00,3,2,3,1.24731742,-0.08129336000000009
1780500300041_SELL,2026.06.03 15:25:00,3,2,2,0.9627130200000003,-0.07193086999999965
1780503900034_SELL,2026.06.03 16:25:00,3,2,2,-0.41800379,-0.51694773
1780510500038_SELL,2026.06.03 18:15:00,3,2,2,0.27425134,0.05716822999999999
1780535100018_SELL,2026.06.04 01:05:00,3,2,1,-1.19960294,0.0
1780650300042_SELL,2026.06.05 09:05:00,3,2,1,0.020606109999999983,0.0
1780693500009_SELL,2026.06.05 21:05:00,3,2,3,2.9921406500000005,1.6718302900000004
1780883400031_SELL,2026.06.08 01:50:00,3,2,2,0.23230857000000005,-0.13810002
1780892100044_SELL,2026.06.08 04:15:00,3,2,3,-0.72806912,-1.2432431400000001
1780904700039_SELL,2026.06.08 07:45:00,3,2,1,-1.1794166099999999,0.0
1780916100039_SELL,2026.06.08 10:55:00,3,2,2,-0.47293736000000003,-0.7252493
1781043300041_SELL,2026.06.09 22:15:00,3,2,3,0.18290117000000006,-0.12026227999999994
1781087700145_SELL,2026.06.10 10:35:00,3,2,3,0.75051399,0.17193333999999993
1781100300029_SELL,2026.06.10 14:05:00,3,2,1,-0.9020653300000001,0.0
1781156400033_SELL,2026.06.11 05:40:00,3,2,3,1.5261545100000002,0.4828643800000001
1781178300012_SELL,2026.06.11 11:45:00,3,2,2,0.05769679999999999,-0.32355577999999996
1781197800031_SELL,2026.06.11 17:10:00,3,2,2,-0.91024868,-0.75589837
1781207700011_SELL,2026.06.11 19:55:00,3,2,2,0.25631320999999996,-0.18322570000000005
1781580000011_SELL,2026.06.16 03:20:00,3,2,3,0.059515890000000016,-0.46932458999999993
1781586000015_SELL,2026.06.16 05:00:00,3,2,3,-0.6629486899999999,-0.8344921999999999
1781599200003_SELL,2026.06.16 08:40:00,3,2,2,-0.72551255,-0.26164513
1781688000014_SELL,2026.06.17 09:20:00,3,2,2,-0.6555572700000001,-0.3563969900000001
1781693700050_SELL,2026.06.17 10:55:00,3,2,1,-0.38032357000000006,0.0
1781706900042_SELL,2026.06.17 14:35:00,3,2,2,-0.6300854199999999,-0.3012808199999999
1783337700009_SELL,2026.07.06 11:35:00,3,2,2,1.16556965,0.2805608399999999
1783351800022_SELL,2026.07.06 15:30:00,3,2,3,1.5978670899999998,0.5337098999999998
1783422000050_SELL,2026.07.07 11:00:00,3,2,1,-1.1878040600000002,0.0
1783425600028_SELL,2026.07.07 12:00:00,3,2,2,-0.72357023,-0.43429179
1783485000006_SELL,2026.07.08 04:30:00,3,2,3,-0.16161823000000003,-0.33295955000000005
1783504500004_SELL,2026.07.08 09:55:00,3,2,2,0.47493863999999997,-0.27358435999999997
1783530600036_SELL,2026.07.08 17:10:00,3,2,2,0.6471201499999999,-0.13938556000000013
1783560000085_SELL,2026.07.09 01:20:00,3,2,2,-0.35934426,-0.46031337000000005
1783675800038_SELL,2026.07.10 09:30:00,3,2,2,-0.8670299600000001,-0.4803444900000001
1783693800015_SELL,2026.07.10 14:30:00,3,2,2,0.07964684000000005,-0.15671059999999992
1783698000056_SELL,2026.07.10 15:40:00,3,2,2,-0.6777197100000001,-0.4350107200000001
1783704900028_SELL,2026.07.10 17:35:00,3,2,1,-1.07572627,0.0
1783933200017_SELL,2026.07.13 09:00:00,3,2,2,-1.21696654,-1.16458615
1783948200078_SELL,2026.07.13 13:10:00,3,2,2,-0.81051602,-0.69475547
1783960500078_SELL,2026.07.13 16:35:00,3,2,2,0.17828001,-0.3001983
1783982400076_SELL,2026.07.13 22:40:00,3,2,1,-0.57935884,0.0
1783995600224_SELL,2026.07.14 02:20:00,3,2,2,-0.59705219,-0.95787738
1784002500017_SELL,2026.07.14 04:15:00,3,2,1,-1.0894211399999998,0.0
1784003400048_SELL,2026.07.14 04:30:00,3,2,2,-0.32620852999999994,-0.23663128999999994
1784111100010_SELL,2026.07.15 10:25:00,3,2,2,-0.54955286,-0.7566257700000001
1786653000045_SELL,2026.08.13 20:30:00,3,2,3,-0.28051391000000003,-0.38104833000000005
1786673100025_SELL,2026.08.14 02:05:00,3,2,1,-1.1756818699999998,0.0
1786695000009_SELL,2026.08.14 08:10:00,3,2,2,-0.46243735999999996,-0.43830876999999996
1787688600090_SELL,2026.08.25 20:10:00,3,2,1,-1.1787418,0.0
1787899200150_SELL,2026.08.28 06:40:00,3,2,3,-0.05288539999999997,-0.27203057
1769055300007_SELL,2026.01.22 04:15:00,3,2.5,2,0.19786659499999995,-0.14351388
1769174100008_SELL,2026.01.23 13:15:00,3,2.5,2,-1.4244795099999998,-1.02715122
1769469300010_SELL,2026.01.26 23:15:00,3,2.5,3,1.3214215649999996,0.45983616999999966
1769482200011_SELL,2026.01.27 02:50:00,3,2.5,2,-1.285322045,-0.1474055700000001
1769721300024_SELL,2026.01.29 21:15:00,3,2.5,1,-0.31534376,0.0
1769742000015_SELL,2026.01.30 03:00:00,3,2.5,3,3.6536344200000004,1.7583294800000002
1769760000047_SELL,2026.01.30 08:00:00,3,2.5,1,-0.4948655099999999,0.0
1769784600035_SELL,2026.01.30 14:50:00,3,2.5,1,-1.0453193500000002,0.0
1769792400039_SELL,2026.01.30 17:00:00,3,2.5,3,0.5815461049999999,-0.2129244750000001
1769813100051_SELL,2026.01.30 22:45:00,3,2.5,2,0.52137354,-0.058480630000000144
1769994300011_SELL,2026.02.02 01:05:00,3,2.5,3,4.227150185000001,2.0486306100000014
1770000900026_SELL,2026.02.02 02:55:00,3,2.5,3,0.745127815,-0.03426766499999978
1770008100047_SELL,2026.02.02 04:55:00,3,2.5,2,0.012505765000000002,-0.558154655
1770060000091_SELL,2026.02.02 19:20:00,3,2.5,2,0.11984685500000003,-0.15480607999999996
1770073200031_SELL,2026.02.02 23:00:00,3,2.5,2,-0.6961757350000001,-0.23484814000000015
1770288900046_SELL,2026.02.05 10:55:00,3,2.5,2,2.3631633549999993,1.0870611499999994
1770299400010_SELL,2026.02.05 13:50:00,3,2.5,2,-0.32518898499999993,-0.4803418299999999
1770311700035_SELL,2026.02.05 17:15:00,3,2.5,1,-0.12379195499999998,0.0
1770312300005_SELL,2026.02.05 17:25:00,3,2.5,2,0.6149953199999998,0.12253571499999982
1770324900011_SELL,2026.02.05 20:55:00,3,2.5,2,-0.22077379000000003,-0.38192296500000006
1770348000038_SELL,2026.02.06 03:20:00,3,2.5,2,-0.035834385,-0.159240885
1770700500091_SELL,2026.02.10 05:15:00,3,2.5,2,-0.508975245,-0.53311158
1770708000060_SELL,2026.02.10 07:20:00,3,2.5,2,0.14905766499999984,-0.2995122600000002
1770713700081_SELL,2026.02.10 08:55:00,3,2.5,2,-1.2676473500000003,-0.2706314300000001
1770754200012_SELL,2026.02.10 20:10:00,3,2.5,3,1.8393236599999998,0.807503165
1770767100003_SELL,2026.02.10 23:45:00,3,2.5,2,-0.953896545,-0.40375903
1770871800022_SELL,2026.02.12 04:50:00,3,2.5,1,-0.919230615,0.0
1770892800280_SELL,2026.02.12 10:40:00,3,2.5,1,-0.5527041350000002,0.0
1770913800023_SELL,2026.02.12 16:30:00,3,2.5,1,-1.13042374,0.0
1770919800044_SELL,2026.02.12 18:10:00,3,2.5,3,19.431278735000006,7.784231545000004
1770934800047_SELL,2026.02.12 22:20:00,3,2.5,3,2.6106657899999997,1.4164005849999999
1770965700033_SELL,2026.02.13 06:55:00,3,2.5,1,-0.91357706,0.0
1770982200032_SELL,2026.02.13 11:30:00,3,2.5,1,-0.16438839,0.0
1771292400019_SELL,2026.02.17 01:40:00,3,2.5,2,-1.051580735,-0.28848327499999993
1771303500080_SELL,2026.02.17 04:45:00,3,2.5,1,-0.6256946,0.0
1771305300049_SELL,2026.02.17 05:15:00,3,2.5,2,-0.16009994500000002,-0.52898732
1771365900046_SELL,2026.02.17 22:05:00,3,2.5,2,-0.6904295299999998,-0.4584186699999998
1771922100025_SELL,2026.02.24 08:35:00,3,2.5,2,-1.355536645,-0.86445474
1772533800012_SELL,2026.03.03 10:30:00,3,2.5,3,1.623219415,0.5888872700000001
1772550600012_SELL,2026.03.03 15:10:00,3,2.5,1,-0.947025205,0.0
1772578200046_SELL,2026.03.03 22:50:00,3,2.5,2,-0.68450455,-1.08854507
1772601000125_SELL,2026.03.04 05:10:00,3,2.5,1,-0.6881396849999999,0.0
1774248900012_SELL,2026.03.23 06:55:00,3,2.5,1,-1.0866113700000002,0.0
1774250700030_SELL,2026.03.23 07:25:00,3,2.5,2,1.1389654949999999,-0.39386929000000004
1774330800114_SELL,2026.03.24 05:40:00,3,2.5,2,-0.21097915500000003,-0.24715564
1774487100044_SELL,2026.03.26 01:05:00,3,2.5,1,-0.38982754000000003,0.0
1774499700030_SELL,2026.03.26 04:35:00,3,2.5,2,-0.32807248000000006,-0.590877095
1774509300030_SELL,2026.03.26 07:15:00,3,2.5,2,-0.04700897000000004,-0.5216034449999999
1774533300023_SELL,2026.03.26 13:55:00,3,2.5,2,-0.23975046500000002,-0.30094532500000004
1774536900013_SELL,2026.03.26 14:55:00,3,2.5,2,-0.6492338899999999,-0.17618284999999978
1774578300027_SELL,2026.03.27 02:25:00,3,2.5,2,-1.111841895,-0.3837747200000001
1778600100002_SELL,2026.05.12 15:35:00,3,2.5,1,-1.1624292,0.0
1778749800032_SELL,2026.05.14 09:10:00,3,2.5,2,-0.30809656499999993,-0.440797825
1778829600067_SELL,2026.05.15 07:20:00,3,2.5,2,-0.010912729999999982,-0.33556249499999996
1778870100003_SELL,2026.05.15 18:35:00,3,2.5,2,-0.156325445,-0.25950555999999997
1778883300079_SELL,2026.05.15 22:15:00,3,2.5,2,-0.64258328,-0.48213730499999996
1779094800031_SELL,2026.05.18 09:00:00,3,2.5,1,-1.11801721,0.0
1779187500003_SELL,2026.05.19 10:45:00,3,2.5,1,-1.1765317750000004,0.0
1779976200048_SELL,2026.05.28 13:50:00,3,2.5,2,-1.3708243949999996,-0.20060444
1779981600010_SELL,2026.05.28 15:20:00,3,2.5,2,-0.888617545,-1.2071763450000002
