view,arm,partition,metric,n,mean,median,positive_rate,negative_rate,trim10,exbest1,extop3,extop5,worst1,stddev,stop_rate
EQUAL_HOLD,DELAY_1,ALL,mfe_bps,428,13.068341967121503,8.3191448662965,0.9509345794392523,0.0,9.57681788607738,12.53911277661237,11.845642391839522,11.534463084049555,0.0,20.34481833353211,0.20327102803738317
EQUAL_HOLD,DELAY_1,ALL,mae_atr,428,0.8045661914277337,0.591424413929,1.0,0.0,0.6930542381280813,0.7943379606690422,0.7763942087970894,0.7645719411452625,0.001610167055,0.7232834464369312,0.20327102803738317
EQUAL_HOLD,DELAY_1,ALL,mfe_atr,428,0.9091088372974836,0.7132911676305,0.9509345794392523,0.0,0.7610535204547616,0.875261114998939,0.8445481132266918,0.8311599984684822,0.0,1.108856029848263,0.20327102803738317
EQUAL_HOLD,DELAY_1,ALL,stop_r,428,0.05192028220770094,0.0317631689245,0.5163551401869159,0.48364485981308414,-0.034818456269741276,0.025027897524372365,0.0024709440375129425,-0.00796022931449409,-1.162091503268,1.0018924648140024,0.20327102803738317
EQUAL_HOLD,DELAY_3,ALL,mae_bps,428,10.504691317749625,7.1753461875669995,1.0,0.0,8.382128697026433,10.26643186650358,9.89250133747945,9.637997174708433,0.339056067907,12.034832601383636,0.18925233644859812
EQUAL_HOLD,DELAY_3,ALL,mfe_bps,428,13.348741708969358,8.0115473226005,0.9649532710280374,0.0,9.441150764092207,12.849766439860746,12.070965588628573,11.534074982000012,0.0,21.626149963105366,0.18925233644859812
EQUAL_HOLD,DELAY_3,ALL,mae_atr,428,0.7892135810045561,0.608638575093,1.0,0.0,0.6860090088088896,0.7758474647396254,0.7613793120355012,0.7495495856671254,0.020264365305,0.6957612436188398,0.18925233644859812
EQUAL_HOLD,DELAY_3,ALL,mfe_atr,428,0.9262602128276473,0.652741351592,0.9649532710280374,0.0,0.7333214628363082,0.8981837107547002,0.8633471727210564,0.8432983335433925,0.0,1.1545786525796828,0.18925233644859812
EQUAL_HOLD,DELAY_3,ALL,stop_r,428,0.055754779492018694,-0.049797862345,0.46261682242990654,0.5373831775700935,-0.06046633892739825,0.03241823006658547,0.007801784957204704,-0.007833296847205675,-1.315338697119,1.0193879844533809,0.18925233644859812
EQUAL_HOLD,DELAY_5,ALL,mae_bps,428,10.817512690643323,7.4545074800935005,1.0,0.0,8.659834846506248,10.557144428175738,10.175460863633564,9.949887955380966,0.077248113215,12.153914006397313,0.17523364485981308
EQUAL_HOLD,DELAY_5,ALL,mfe_bps,428,13.013252953558524,6.814740009176,0.955607476635514,0.0,8.954857646171565,12.464105038663575,11.564908140988857,11.150361679114404,0.0,22.579978071828258,0.17523364485981308
EQUAL_HOLD,DELAY_5,ALL,mae_atr,428,0.8017646727689136,0.6580119951765,1.0,0.0,0.7113833315591134,0.7874702930233606,0.7744815752049576,0.763498351766409,0.001529386061,0.6751536637432959,0.17523364485981308
EQUAL_HOLD,DELAY_5,ALL,mfe_atr,428,0.8983574282512454,0.594313048405,0.955607476635514,0.0,0.7057234351248023,0.8756935788932318,0.8462445796965389,0.8236608935884656,0.0,1.0878184331673046,0.17523364485981308
EQUAL_HOLD,DELAY_5,ALL,stop_r,428,0.027375276091621496,-0.069580336922,0.4462616822429907,0.5537383177570093,-0.08421943461488081,0.01044794439171897,-0.00900342337946588,-0.02697648033249409,-1.079456551473,0.9264991045162884,0.17523364485981308
EQUAL_HOLD,CONTROL,JAN_JUN,mae_bps,340,10.628175888585568,7.7688231341895,1.0,0.0,8.738895247497183,10.41986503381456,10.126446107300684,9.875566285142627,0.099465274684,10.722609351836631,0.17058823529411765
EQUAL_HOLD,CONTROL,JAN_JUN,mfe_bps,340,14.912403034850755,8.96282219995,0.9647058823529412,0.0,10.650220834071044,14.159951172679614,13.16645796218957,12.686696259746766,0.0,24.220388223830092,0.17058823529411765
EQUAL_HOLD,CONTROL,JAN_JUN,mae_atr,340,0.7737044168867353,0.6304678865615,1.0,0.0,0.6729617463469632,0.7614079371274749,0.7453014804607715,0.7331802554934119,0.005729720881,0.6722362837583791,0.17058823529411765
EQUAL_HOLD,CONTROL,JAN_JUN,mfe_atr,340,0.9825404410531529,0.7147938063570001,0.9647058823529412,0.0,0.8008998624514853,0.9340940885919174,0.8937454019621542,0.872098418083794,0.0,1.2955288850197895,0.17058823529411765
EQUAL_HOLD,CONTROL,JAN_JUN,stop_r,340,0.06509791213345882,0.018351686369,0.5088235294117647,0.49117647058823527,-0.024800693486007355,0.030552529889212393,0.0066596122940445115,-0.006908347064626864,-1.358573388203,1.0177725055914275,0.17058823529411765
